token,log_name,no_at_fault_collisions,score,start_time,frame_type,selected_source,block,source_dataset
45c4158a235e514a,2021.09.16.19.49.00_veh-42_00990_01609,0.0,0.0,1631823043.499804,0,spatter,,extreme_merged
45d77984273c5205,2021.09.16.19.27.01_veh-45_01749_03230,,,,,raw,raw_random,raw_random
45e6bebee4305fb6,2021.05.25.17.54.41_veh-35_04111_04288,,,,,raw,raw_random,raw_random
45ebc34cbe405c3e,2021.09.16.19.12.04_veh-42_00289_00398,,,,,spatter,processed_random,processed_random
4606b66d9fe75354,2021.05.25.14.16.10_veh-35_00083_00485,,,,,raw,raw_random,raw_random
466b634cd806541b,2021.09.09.14.18.22_veh-48_00322_00895,0.0,0.0,1631198113.499213,0,snow,,extreme_merged
46e5a6cf37de5493,2021.06.28.21.16.05_veh-14_00957_01198,0.0,0.0,1624916189.9996789,0,night,,extreme_merged
46e614a434b650e3,2021.08.30.13.45.25_veh-40_00878_01104,,,,,raw,raw_random,raw_random
471869e791085ef6,2021.09.16.19.12.04_veh-42_00289_00398,,,,,spatter,processed_random,processed_random
4738ed6a4f665c01,2021.09.29.14.44.26_veh-28_00528_00992,,,,,spatter,processed_random,processed_random
4742cf16ab0f515b,2021.06.28.20.24.43_veh-38_03385_04952,,,,,spatter,processed_random,processed_random
47510e3eddd950ad,2021.09.29.18.19.40_veh-28_00438_00833,0.0,0.0,1632940192.099582,0,night,,extreme_merged
4763f30d505c5ea6,2021.10.06.08.16.17_veh-52_00922_01296,,,,,raw,raw_random,raw_random
47c92818d9005eea,2021.06.28.13.53.26_veh-26_00492_00696,,,,,raw,raw_random,raw_random
47d82a7c046d57bc,2021.09.16.17.40.09_veh-45_02539_02745,,,,,spatter,processed_random,processed_random
47f8cc513134512b,2021.05.25.14.26.37_veh-27_04122_04279,,,,,spatter,processed_random,processed_random
483bb60b0a0451e6,2021.10.06.08.16.17_veh-52_01949_02501,,,,,raw,raw_random,raw_random
4860585d53665508,2021.06.28.16.57.59_veh-26_00016_00484,,,,,spatter,processed_random,processed_random
48762908e4705b55,2021.09.09.18.04.06_veh-40_00555_00731,,,,,spatter,processed_random,processed_random
4889752cac5f5e59,2021.06.28.15.10.57_veh-16_02438_02580,,,,,spatter,processed_random,processed_random
488dd191f7dc59a8,2021.09.09.14.18.22_veh-48_00322_00895,,,,,spatter,processed_random,processed_random
48a6621d92dd5be3,2021.09.29.19.02.14_veh-28_00540_00917,0.0,0.0,1632943071.7999048,0,night,,extreme_merged
48b2f85cc68c5a0a,2021.08.30.14.54.34_veh-40_00439_00835,,,,,raw,raw_random,raw_random
48e14ad3c65c5156,2021.09.16.19.27.01_veh-45_01749_03230,,,,,spatter,processed_random,processed_random
48e9a54281845595,2021.09.16.19.49.00_veh-42_00990_01609,,,,,spatter,processed_random,processed_random
48f00d40d416591d,2021.08.30.16.16.44_veh-40_00256_00716,,,,,raw,raw_random,raw_random
4900cab7493059e2,2021.08.30.16.16.44_veh-40_01099_01351,,,,,spatter,processed_random,processed_random
491a9b7a44225a75,2021.09.16.17.40.09_veh-45_02539_02745,0.0,0.0,1631816657.3999329,0,snow,,extreme_merged
49454db3d9ef54a1,2021.09.16.19.27.01_veh-45_01749_03230,,,,,raw,raw_random,raw_random
495a149c042a5636,2021.06.03.17.06.58_veh-35_02571_02742,0.0,0.0,1622757069.301818,0,snow,,extreme_merged
496b53024fb657ae,2021.09.29.14.44.26_veh-28_00528_00992,0.0,0.0,1632927379.2998989,0,snow,,extreme_merged
4986d2307c895bdb,2021.09.09.17.18.51_veh-48_00889_01147,0.0,0.0,1631209070.499928,0,snow,,extreme_merged
498c6f15e5c856bb,2021.09.29.19.02.14_veh-28_02911_03005,,,,,raw,raw_random,raw_random
49f205ebb9d559c2,2021.10.06.07.26.10_veh-52_01245_02064,0.5,0.0,1633507115.200402,0,night,,extreme_merged
4a096077f8165879,2021.06.28.20.24.43_veh-38_03385_04952,,,,,spatter,processed_random,processed_random
4a0ba18cefc05c63,2021.06.03.18.47.39_veh-35_00503_00777,,,,,spatter,processed_random,processed_random
4a4a11299e125c20,2021.10.06.07.26.10_veh-52_01245_02064,,,,,raw,raw_random,raw_random
4a6dd3df952b5703,2021.09.09.18.04.06_veh-40_00555_00731,0.0,0.0,1631211411.700212,0,night,,extreme_merged
4a71a24c376f5388,2021.05.25.14.16.10_veh-35_01690_02183,,,,,raw,raw_random,raw_random
4a7fd1bd37ed5463,2021.10.06.08.16.17_veh-52_01949_02501,,,,,raw,raw_random,raw_random
4ab74b20c99e5d20,2021.09.29.14.44.26_veh-28_01640_01743,,,,,spatter,processed_random,processed_random
4abad0cd5fee5f43,2021.06.28.18.03.27_veh-14_00620_01581,,,,,raw,raw_random,raw_random
4abb45d9ee1a5c5c,2021.09.16.19.49.00_veh-42_00990_01609,0.0,0.0,1631823402.999575,0,spatter,,extreme_merged
4b000a2bc6fe5305,2021.10.06.07.26.10_veh-52_02208_02394,,,,,spatter,processed_random,processed_random
4b04d67c77455726,2021.09.09.14.18.22_veh-48_01503_01761,0.0,0.0,1631199007.5004358,0,snow,,extreme_merged
4b09402394995325,2021.09.16.15.12.03_veh-42_01037_01434,,,,,raw,raw_random,raw_random
4b3a1e85619e557f,2021.09.29.15.23.04_veh-28_00814_01101,,,,,raw,raw_random,raw_random
4b4a268bee4c5ab5,2021.09.16.19.12.04_veh-42_01438_01677,,,,,spatter,processed_random,processed_random
4b563d8a22145ed6,2021.05.25.14.16.10_veh-35_01100_01664,,,,,spatter,processed_random,processed_random
4b5f475a2afc5ed0,2021.06.28.21.16.05_veh-14_00957_01198,,,,,spatter,processed_random,processed_random
4b5fc0f1425c5288,2021.08.30.14.54.34_veh-40_00334_00419,,,,,raw,raw_random,raw_random
4b6b3a81cc235dbf,2021.06.03.12.02.06_veh-35_00233_00609,,,,,spatter,processed_random,processed_random
4b892b0f3efa5255,2021.06.03.18.47.39_veh-35_00123_00246,,,,,spatter,processed_random,processed_random
4bb645483bf4594a,2021.06.28.20.24.43_veh-38_03385_04952,,,,,raw,raw_random,raw_random
4bbfb5ec60205e63,2021.09.16.16.20.27_veh-08_02435_02525,,,,,spatter,processed_random,processed_random
4bc793d4a9ef5860,2021.06.03.12.02.06_veh-35_00233_00609,,,,,spatter,processed_random,processed_random
4bfd04f7517b5381,2021.09.29.18.19.40_veh-28_00438_00833,0.0,0.0,1632940185.099855,0,snow,,extreme_merged
4c111cf640f258b4,2021.05.25.14.24.08_veh-25_04059_04203,0.0,0.0,1621971304.5001168,0,snow,,extreme_merged
4c24c3efe0e4519d,2021.09.16.19.27.01_veh-45_01749_03230,,,,,raw,raw_random,raw_random
4c46222756735317,2021.06.03.13.55.17_veh-35_02572_02855,,,,,spatter,processed_random,processed_random
4c5164f4b17d5581,2021.09.16.19.27.01_veh-45_01749_03230,0.0,0.0,1631822353.000308,0,night,,extreme_merged
4c53b20bf0925c0c,2021.09.09.14.18.22_veh-48_00322_00895,,,,,spatter,processed_random,processed_random
4c53f29ce2365ef1,2021.09.29.18.19.40_veh-28_01268_01685,0.0,0.0,1632940998.0996408,0,night,,extreme_merged
4c5501833dfd5bb4,2021.08.30.16.16.44_veh-40_01099_01351,,,,,spatter,processed_random,processed_random
4c59eeddd50e5866,2021.10.06.08.16.17_veh-52_01949_02501,,,,,raw,raw_random,raw_random
4c771d89311d548a,2021.08.30.13.45.25_veh-40_00878_01104,0.5,0.32142857142857145,1630332137.500239,0,snow,,extreme_merged
4c7c3a0a401d5f38,2021.05.25.15.59.03_veh-30_01478_01643,,,,,spatter,processed_random,processed_random
4c8d222d98115a86,2021.09.09.14.18.22_veh-48_01503_01761,,,,,spatter,processed_random,processed_random
4c9e695fc66c583a,2021.09.16.19.27.01_veh-45_01749_03230,,,,,spatter,processed_random,processed_random
4cc313afb2665204,2021.08.30.16.16.44_veh-40_00256_00716,0.0,0.0,1630340558.5001678,0,snow,,extreme_merged
4cd806a126f85b23,2021.09.16.19.27.01_veh-45_00472_00711,,,,,raw,raw_random,raw_random
4cdcf106cb5d5c63,2021.09.09.14.18.22_veh-48_00322_00895,0.0,0.0,1631198112.9992828,0,snow,,extreme_merged
4cfe4dc173bb5e2e,2021.09.09.14.18.22_veh-48_00322_00895,,,,,spatter,processed_random,processed_random
4d0c174b077e5603,2021.06.28.15.02.02_veh-38_02398_02848,,,,,spatter,processed_random,processed_random
4d0df74bfb035f8a,2021.09.16.19.49.00_veh-42_00990_01609,,,,,raw,raw_random,raw_random
4d38d745131c5de1,2021.06.28.18.03.27_veh-14_00620_01581,0.5,0.0,1624904149.199168,0,spatter,,extreme_merged
4d4e4d899fd95487,2021.09.09.17.18.51_veh-48_00574_00646,,,,,spatter,processed_random,processed_random
4d4ef3ee372d5afc,2021.10.06.07.26.10_veh-52_00422_00728,,,,,spatter,processed_random,processed_random
4d50c69f430850a0,2021.06.28.13.53.26_veh-26_00492_00696,0.5,0.0,1624889109.698511,0,night,,extreme_merged
4d718caa6ebc5b37,2021.08.30.13.45.25_veh-40_01116_01336,0.0,0.0,1630332374.000329,0,snow,,extreme_merged
4d73f8250ae750ca,2021.06.03.13.55.17_veh-35_02419_02561,,,,,raw,raw_random,raw_random
4d88ae43c2f55d96,2021.06.03.13.55.17_veh-35_02419_02561,,,,,raw,raw_random,raw_random
4d8baa6e638f5cfb,2021.09.16.19.27.01_veh-45_01749_03230,0.5,0.0,1631822647.499922,0,night,,extreme_merged
4d9c7a900c6c5081,2021.09.29.14.44.26_veh-28_01640_01743,,,,,spatter,processed_random,processed_random
4db7ecab510656e1,2021.06.03.18.47.39_veh-35_00257_00492,,,,,raw,raw_random,raw_random
4dd55e4b78955eca,2021.09.16.14.39.34_veh-42_01609_01687,,,,,spatter,processed_random,processed_random
4ddab8ee947255d9,2021.10.06.08.16.17_veh-52_00612_00782,,,,,raw,raw_random,raw_random
4de72cf1449b51c8,2021.09.09.17.18.51_veh-48_01248_01450,,,,,raw,raw_random,raw_random
4e09d6c847dc5d3e,2021.09.29.14.44.26_veh-28_01640_01743,,,,,spatter,processed_random,processed_random
4e12d62c42575ac3,2021.09.09.18.29.25_veh-39_00569_00903,,,,,spatter,processed_random,processed_random
4e19d097005e55b5,2021.10.06.08.16.17_veh-52_01949_02501,,,,,raw,raw_random,raw_random
4e1da51967095494,2021.06.28.20.24.43_veh-38_03385_04952,0.0,0.0,1624916510.1004028,0,snow,,extreme_merged
4e2c083182d75cc1,2021.10.06.07.26.10_veh-52_01245_02064,,,,,raw,raw_random,raw_random
4e3103d8feb95170,2021.09.09.14.18.22_veh-48_00322_00895,,,,,raw,raw_random,raw_random
4e3f39fa6dfc5d12,2021.09.16.14.39.34_veh-42_01111_01448,,,,,raw,raw_random,raw_random
4e496bfdb6b95697,2021.09.29.19.02.14_veh-28_01717_01824,,,,,spatter,processed_random,processed_random
4e52fd2c46fa5a3f,2021.05.25.15.59.03_veh-30_00625_00855,,,,,raw,raw_random,raw_random
4e72d5b688ca564f,2021.08.30.13.45.25_veh-40_00610_00771,,,,,raw,raw_random,raw_random
4eab329460d853f6,2021.09.29.18.19.40_veh-28_01268_01685,,,,,raw,raw_random,raw_random
4ee4ab24a93f5375,2021.09.16.19.27.01_veh-45_01749_03230,,,,,spatter,processed_random,processed_random
4ef621a8318b5085,2021.09.16.14.39.34_veh-42_01609_01687,,,,,raw,raw_random,raw_random
4eff4682a7795fe1,2021.09.29.19.02.14_veh-28_00273_00514,0.0,0.0,1632942634.299587,0,snow,,extreme_merged
4f2ac10c0fc1566a,2021.10.06.08.16.17_veh-52_01430_01579,,,,,raw,raw_random,raw_random
4f50d7c22352505e,2021.09.16.19.27.01_veh-45_01749_03230,,,,,raw,raw_random,raw_random
4f6abcc897955dfd,2021.10.06.07.26.10_veh-52_00953_01126,0.5,0.32142857142857145,1633506321.199885,0,snow,,extreme_merged
4f6fb990b8875e5f,2021.08.30.16.16.44_veh-40_00779_01088,,,,,spatter,processed_random,processed_random
4fbe9cf1d64d58ef,2021.09.16.14.39.34_veh-42_01111_01448,0.0,0.0,1631804385.699998,0,spatter,,extreme_merged
4fc373052fb55899,2021.09.16.19.27.01_veh-45_01749_03230,0.0,0.0,1631822995.999965,0,snow,,extreme_merged
4fdf85786f785a83,2021.06.03.13.55.17_veh-35_02866_03582,0.0,0.0,1622746402.101068,0,night,,extreme_merged
501de4adcf415443,2021.09.29.14.44.26_veh-28_01640_01743,,,,,raw,raw_random,raw_random
5022f5d01ba85e74,2021.05.25.15.59.03_veh-30_04027_04200,0.0,0.0,1621976976.6005628,0,snow,,extreme_merged
502fadfdde3554b2,2021.08.30.14.54.34_veh-40_00885_00986,,,,,raw,raw_random,raw_random
505e82147a375933,2021.09.09.17.18.51_veh-48_00657_00876,0.0,0.0,1631208820.000124,0,spatter,,extreme_merged
50b72b9404da516c,2021.06.28.15.02.02_veh-38_02398_02848,,,,,raw,raw_random,raw_random
50cf8d1fd8c250a5,2021.08.30.16.16.44_veh-40_00256_00716,0.0,0.0,1630340771.0002818,0,snow,,extreme_merged
50e5a63ba7ac5d51,2021.09.09.14.18.22_veh-48_00322_00895,,,,,raw,raw_random,raw_random
50e871f60296566b,2021.06.28.15.02.02_veh-38_02398_02848,0.0,0.0,1624895087.9995039,0,snow,,extreme_merged
50eebed7d9655bb5,2021.09.29.15.23.04_veh-28_00601_00802,0.0,0.0,1632929937.2995949,0,night,,extreme_merged
50fef67a5a9a5a4b,2021.10.06.08.16.17_veh-52_01430_01579,,,,,spatter,processed_random,processed_random
511741d6df93540d,2021.09.29.18.19.40_veh-28_00844_01218,0.0,0.0,1632940661.599735,0,spatter,,extreme_merged
5143553713f05db3,2021.09.29.19.02.14_veh-28_00964_01689,,,,,raw,raw_random,raw_random
516c42e0454456b6,2021.09.29.19.02.14_veh-28_00540_00917,0.0,0.0,1632942861.7995899,0,snow,,extreme_merged
51bf8103b6cd5b4c,2021.06.28.13.53.26_veh-26_00492_00696,0.5,0.0,1624889083.2027879,0,snow,,extreme_merged
52094c2441105f4d,2021.09.29.19.02.14_veh-28_00964_01689,,,,,raw,raw_random,raw_random
520e72270acb562a,2021.09.29.18.19.40_veh-28_00438_00833,0.0,0.0,1632940163.099665,0,snow,,extreme_merged
5237b49651b35ffb,2021.09.29.15.23.04_veh-28_00814_01101,,,,,raw,raw_random,raw_random
524695a4857859fe,2021.06.28.20.24.43_veh-38_03385_04952,,,,,raw,raw_random,raw_random
524ca5715b155976,2021.06.28.20.24.43_veh-38_03385_04952,,,,,spatter,processed_random,processed_random
5259a5b9d00d54a7,2021.06.28.21.47.53_veh-35_00280_00424,0.0,0.0,1624917255.2005749,0,night,,extreme_merged
529d2e20dc615c3b,2021.09.16.14.39.34_veh-42_01111_01448,0.0,0.0,1631804385.200013,0,night,,extreme_merged
52a92230f3245182,2021.09.29.14.44.26_veh-28_01640_01743,,,,,spatter,processed_random,processed_random
52c6827af61d5b87,2021.06.28.18.03.27_veh-14_00620_01581,0.0,0.0,1624904882.699471,0,spatter,,extreme_merged
52d3f15d6ca75701,2021.09.09.14.18.22_veh-48_00322_00895,,,,,spatter,processed_random,processed_random
52f07f442baa5fe5,2021.09.29.18.19.40_veh-28_00438_00833,0.0,0.0,1632940202.599846,0,night,,extreme_merged
5328fe5eba6e5d30,2021.09.09.14.18.22_veh-48_00960_01115,0.0,0.0,1631198339.499703,0,night,,extreme_merged
534587f0abca573b,2021.05.25.17.54.41_veh-35_01905_02121,,,,,spatter,processed_random,processed_random
534efc35151f543d,2021.10.06.08.16.17_veh-52_00612_00782,0.0,0.0,1633508853.200481,0,snow,,extreme_merged
53834451cfa75fd0,2021.08.30.13.45.25_veh-40_01116_01336,,,,,raw,raw_random,raw_random
53abaebc66d4549e,2021.09.09.17.18.51_veh-48_00098_00328,,,,,raw,raw_random,raw_random
53d3787367c75240,2021.06.28.16.29.11_veh-38_00022_00368,,,,,raw,raw_random,raw_random
53e360156fe05050,2021.05.25.17.54.41_veh-35_04111_04288,,,,,raw,raw_random,raw_random
53ed75baf8ef5022,2021.09.09.17.18.51_veh-48_01173_01237,,,,,raw,raw_random,raw_random
540ec2943ea050c9,2021.09.16.15.12.03_veh-42_01037_01434,,,,,spatter,processed_random,processed_random
541d2d0ac174524b,2021.09.16.14.39.34_veh-42_00032_00186,,,,,spatter,processed_random,processed_random
54292820fab05539,2021.09.29.19.02.14_veh-28_00540_00917,0.0,0.0,1632942821.299893,0,snow,,extreme_merged
54718dd05cad553a,2021.09.29.19.02.14_veh-28_00540_00917,0.0,0.0,1632943041.299651,0,night,,extreme_merged
5474ade2411457f3,2021.09.09.18.29.25_veh-39_00569_00903,0.0,0.0,1631212937.5004408,0,snow,,extreme_merged
5491f2f619e25dfb,2021.09.16.14.39.34_veh-42_00032_00186,,,,,spatter,processed_random,processed_random
549af9d2e33d5996,2021.06.28.16.57.59_veh-26_00016_00484,,,,,spatter,processed_random,processed_random
54ab49005da25b3e,2021.10.06.07.26.10_veh-52_00772_00917,,,,,raw,raw_random,raw_random
54b907a5a03b51ef,2021.06.28.15.02.02_veh-38_02398_02848,,,,,raw,raw_random,raw_random
54c95aa7df955414,2021.09.09.17.18.51_veh-48_00657_00876,,,,,spatter,processed_random,processed_random
54e1372d95955eaa,2021.05.25.16.37.23_veh-25_00005_00217,,,,,raw,raw_random,raw_random
54fbc5743190519c,2021.09.09.17.18.51_veh-48_00098_00328,0.0,0.0,1631208364.500175,0,night,,extreme_merged
55194edb46265f3d,2021.06.28.20.24.43_veh-38_03385_04952,0.0,0.0,1624916509.600029,0,snow,,extreme_merged
55204d7112015beb,2021.09.16.19.27.01_veh-45_01749_03230,,,,,raw,raw_random,raw_random
5521dd071ee95c1a,2021.10.06.07.26.10_veh-52_01245_02064,,,,,raw,raw_random,raw_random
552fd48bfce35a20,2021.05.25.14.16.10_veh-35_01100_01664,,,,,raw,raw_random,raw_random
55368b53e7ba5dda,2021.05.25.17.54.41_veh-35_02723_02902,,,,,spatter,processed_random,processed_random
555af87f71415a3d,2021.09.16.19.12.04_veh-42_01221_01380,,,,,raw,raw_random,raw_random
556118fe6e455038,2021.06.03.18.47.39_veh-35_00503_00777,,,,,spatter,processed_random,processed_random
5576401890e55a6e,2021.09.09.17.18.51_veh-48_00889_01147,0.0,0.0,1631209143.999357,0,spatter,,extreme_merged
5594163f2d8751f6,2021.09.09.18.29.25_veh-39_00969_01184,,,,,spatter,processed_random,processed_random
559c4c23eb5d565a,2021.06.03.17.06.58_veh-35_03860_03992,,,,,spatter,processed_random,processed_random
55ba1ce72f1b5160,2021.05.25.17.54.41_veh-35_04111_04288,0.0,0.0,1621983986.400544,0,snow,,extreme_merged
55bb551a2aa85849,2021.08.16.14.23.37_veh-45_00015_00132,,,,,raw,raw_random,raw_random
55bd10ac74585a12,2021.06.28.15.02.02_veh-38_02398_02848,,,,,spatter,processed_random,processed_random
5603aa72d59e58b2,2021.09.09.14.18.22_veh-48_00322_00895,0.0,0.0,1631197822.500113,0,spatter,,extreme_merged
562019740aeb5d7e,2021.05.25.17.54.41_veh-35_02723_02902,,,,,raw,raw_random,raw_random
5624b4732b135079,2021.10.06.08.16.17_veh-52_01430_01579,,,,,raw,raw_random,raw_random
56587c89d25856b7,2021.09.16.13.53.10_veh-42_00077_00153,,,,,spatter,processed_random,processed_random
5667135252dd528a,2021.09.16.19.27.01_veh-45_01749_03230,,,,,spatter,processed_random,processed_random
566f63e4108c5d48,2021.08.30.13.45.25_veh-40_01116_01336,,,,,raw,raw_random,raw_random
569187407cd3517c,2021.09.16.15.47.30_veh-45_01199_01391,,,,,raw,raw_random,raw_random
56da58294b3d53c5,2021.06.03.17.06.58_veh-35_02943_03220,,,,,raw,raw_random,raw_random
57177f12c7045c13,2021.10.06.07.26.10_veh-52_01245_02064,0.5,0.0,1633507119.200268,0,night,,extreme_merged
575a40958ae65abd,2021.05.25.15.59.03_veh-30_04027_04200,,,,,spatter,processed_random,processed_random
5777bfe33e865897,2021.06.03.17.06.58_veh-35_00712_00855,,,,,raw,raw_random,raw_random
578d2af2c3625ace,2021.09.09.17.18.51_veh-48_01248_01450,,,,,spatter,processed_random,processed_random
578fc7fcef215f0f,2021.09.29.14.44.26_veh-28_01202_01296,,,,,spatter,processed_random,processed_random
57960c0eaa6b554b,2021.05.25.17.54.41_veh-35_01654_01850,,,,,raw,raw_random,raw_random
57a77b8c90465bc4,2021.10.06.07.26.10_veh-52_00953_01126,,,,,raw,raw_random,raw_random
57a85d94e9c95004,2021.10.06.07.26.10_veh-52_01245_02064,,,,,raw,raw_random,raw_random
57d9e7f9125751e2,2021.09.16.19.49.00_veh-42_00990_01609,,,,,raw,raw_random,raw_random
57eebf7c02c05c63,2021.08.30.14.54.34_veh-40_00885_00986,,,,,spatter,processed_random,processed_random
5825e60bec9f59fb,2021.09.29.18.19.40_veh-28_01268_01685,0.0,0.0,1632941141.5997798,0,night,,extreme_merged
583f7d0d8b27513c,2021.05.25.14.16.10_veh-35_01100_01664,,,,,spatter,processed_random,processed_random
585a681f4ad95682,2021.08.30.14.54.34_veh-40_00439_00835,0.0,0.0,1630335931.500306,0,snow,,extreme_merged
586c5b66ad8158ee,2021.09.09.17.18.51_veh-48_01462_01552,0.0,0.0,1631209563.999985,0,spatter,,extreme_merged
58911c0c8e3f5906,2021.09.09.18.04.06_veh-40_00743_01071,,,,,spatter,processed_random,processed_random
589c06909f1c5c27,2021.09.09.17.18.51_veh-48_00657_00876,0.5,0.2951705236179619,1631208751.499754,0,snow,,extreme_merged
58a10d0c924050cf,2021.09.29.15.23.04_veh-28_00814_01101,,,,,raw,raw_random,raw_random
58d75e229a0e52bc,2021.05.25.14.16.10_veh-35_03373_03550,,,,,raw,raw_random,raw_random
58dcca6583f6599e,2021.09.29.18.19.40_veh-28_00438_00833,0.0,0.0,1632940331.0995638,0,spatter,,extreme_merged
592f9e4317dd52e2,2021.09.29.19.02.14_veh-28_00964_01689,0.0,0.0,1632943673.79968,0,snow,,extreme_merged
59504d2ffda35a72,2021.09.29.15.23.04_veh-28_00814_01101,0.5,0.32142857142857145,1632930202.7996478,0,snow,,extreme_merged
5975a1af11e25fe4,2021.05.25.14.16.10_veh-35_01690_02183,,,,,raw,raw_random,raw_random
5982df20d90a59cc,2021.06.28.13.53.26_veh-26_00492_00696,0.5,0.0,1624889109.1979718,0,snow,,extreme_merged
5992423b009757f2,2021.10.06.08.16.17_veh-52_00922_01296,,,,,spatter,processed_random,processed_random
599e006109385ae5,2021.06.03.12.02.06_veh-35_00233_00609,,,,,raw,raw_random,raw_random
59dcc37e3f235412,2021.06.28.18.03.27_veh-14_00620_01581,0.0,0.0,1624904928.199625,0,night,,extreme_merged
59f118e966905d1e,2021.09.29.15.23.04_veh-28_00814_01101,0.0,0.0,1632930061.799774,0,snow,,extreme_merged
5a03ac06c53d5b19,2021.09.09.14.18.22_veh-48_00960_01115,0.0,0.0,1631198411.5005019,0,spatter,,extreme_merged
5a1f551705995574,2021.06.28.16.29.11_veh-38_00022_00368,0.0,0.0,1624898191.300053,0,night,,extreme_merged
5a2719c85ee9570c,2021.09.29.19.02.14_veh-28_00964_01689,,,,,raw,raw_random,raw_random
5a35f8abb51c5303,2021.09.09.14.18.22_veh-48_01298_01492,0.0,0.0,1631198768.4999819,0,spatter,,extreme_merged
5a37ffc78c1e5782,2021.06.28.16.29.11_veh-38_03263_03766,,,,,spatter,processed_random,processed_random
5a3a4277dc785511,2021.10.06.08.16.17_veh-52_00181_00574,,,,,spatter,processed_random,processed_random
5a5e81f1432a51a1,2021.09.29.19.02.14_veh-28_00964_01689,0.0,0.0,1632943849.799589,0,snow,,extreme_merged
5a7626d57d61594b,2021.06.28.18.03.27_veh-14_00620_01581,,,,,spatter,processed_random,processed_random
5a907598a1985222,2021.09.16.19.27.01_veh-45_01749_03230,,,,,raw,raw_random,raw_random
5aa4b6dc8f0759b5,2021.09.29.18.19.40_veh-28_01268_01685,0.0,0.0,1632941074.5997548,0,snow,,extreme_merged
5aac73b6f21a5a86,2021.06.28.18.03.27_veh-14_00620_01581,0.0,0.0,1624904927.699723,0,night,,extreme_merged
5aae47691f185a21,2021.09.09.17.18.51_veh-48_01248_01450,0.0,0.0,1631209468.999964,0,snow,,extreme_merged
5ab14dca42a058d9,2021.09.29.14.44.26_veh-28_00528_00992,,,,,raw,raw_random,raw_random
5abd4abd73db5739,2021.09.16.14.39.34_veh-42_00032_00186,,,,,spatter,processed_random,processed_random
5ae9a8971a6754f1,2021.06.28.16.57.59_veh-26_00016_00484,,,,,spatter,processed_random,processed_random
5b21d7acaa545a46,2021.05.25.14.16.10_veh-35_01100_01664,,,,,spatter,processed_random,processed_random
5b39d0cccc8e55f2,2021.09.16.13.53.10_veh-42_01510_01591,,,,,spatter,processed_random,processed_random
5b3db54a43ca52ed,2021.09.16.14.39.34_veh-42_00297_00935,,,,,raw,raw_random,raw_random
5b61b9072cad5dbc,2021.06.03.12.02.06_veh-35_00233_00609,0.5,0.0,1622736814.0009198,0,night,,extreme_merged
5b7700fa99d95a94,2021.10.06.08.16.17_veh-52_01430_01579,,,,,raw,raw_random,raw_random
5b78dd344203528e,2021.09.09.14.18.22_veh-48_00322_00895,,,,,raw,raw_random,raw_random
5bb6cc197a7455e4,2021.08.30.13.45.25_veh-40_00610_00771,,,,,raw,raw_random,raw_random
5bc7217fee5c5fc5,2021.09.09.14.18.22_veh-48_00322_00895,,,,,spatter,processed_random,processed_random
5bd2bc00e2d358e0,2021.06.28.15.02.02_veh-38_02398_02848,,,,,spatter,processed_random,processed_random
5bdbe484641a55fa,2021.10.06.07.26.10_veh-52_00422_00728,0.0,0.0,1633505940.200069,0,snow,,extreme_merged
5c4f8e6a644258d3,2021.09.09.18.04.06_veh-40_00555_00731,0.0,0.0,1631211411.200271,0,night,,extreme_merged
5c7513fea7b45963,2021.09.09.14.18.22_veh-48_00322_00895,0.0,0.0,1631197800.500249,0,snow,,extreme_merged
5c786c10eb7f57da,2021.09.09.18.04.06_veh-40_00743_01071,,,,,spatter,processed_random,processed_random
5c8f6ebe705d5013,2021.05.25.15.59.03_veh-30_00625_00855,,,,,raw,raw_random,raw_random
5c9c6666d0725c64,2021.05.25.14.16.10_veh-35_01690_02183,0.5,0.0,1621968564.500125,0,snow,,extreme_merged
5cb436b6276f59ae,2021.09.16.19.12.04_veh-42_01088_01192,0.0,0.0,1631821040.000957,0,snow,,extreme_merged
5cbb02f3e0e253e5,2021.06.28.20.24.43_veh-38_03385_04952,,,,,raw,raw_random,raw_random
5cdf559f99b859a4,2021.06.28.18.03.27_veh-14_00620_01581,0.0,0.0,1624904907.699497,0,snow,,extreme_merged
5d058c203f765173,2021.06.28.15.02.02_veh-38_02398_02848,,,,,spatter,processed_random,processed_random
5d5dfc678c9759a1,2021.09.16.19.27.01_veh-45_01749_03230,,,,,raw,raw_random,raw_random
5d68790fd55c5e41,2021.10.06.07.26.10_veh-52_02208_02394,,,,,raw,raw_random,raw_random
5d7c7edca69d5e73,2021.09.16.21.13.37_veh-42_00172_00347,,,,,spatter,processed_random,processed_random
5dca8b6e3d2a5c2d,2021.10.06.07.26.10_veh-52_02208_02394,,,,,spatter,processed_random,processed_random
5e25570a2f725a17,2021.06.28.20.24.43_veh-38_03385_04952,,,,,raw,raw_random,raw_random
5e74b6a61b715f47,2021.09.16.19.27.01_veh-45_01749_03230,0.0,0.0,1631822325.000555,0,night,,extreme_merged
5e8d717cc46a5988,2021.09.29.19.02.14_veh-28_00964_01689,,,,,spatter,processed_random,processed_random
5e96a7620956567a,2021.06.28.20.24.43_veh-38_03385_04952,,,,,raw,raw_random,raw_random
5f3fbfc334c0579c,2021.05.25.14.16.10_veh-35_01100_01664,,,,,spatter,processed_random,processed_random
